tau_cent,delta_x,delta_y
-39.827198271982724,0.33302687857439794,-0.024916766040122468
-39.82639826398264,0.3330290844757171,-0.024917081228065102
-39.82559825598256,0.3330312903166359,-0.024917396419520593
-39.82479824798248,0.3330334960971506,-0.024917711614489052
-39.8239982399824,0.33303570181724806,-0.024918026812969896
-39.823198231982325,0.3330379074769174,-0.024918342014962652
-39.82239822398224,0.33304011307615644,-0.024918657220467655
-39.821598215982156,0.3330423186149538,-0.024918972429484376
-39.82079820798208,0.333044524093294,-0.02491928764201215
-39.819998199982,0.33304672951118897,-0.024919602858052198
-39.81919819198192,0.3330489348686074,-0.02491991807760266
-39.81839818398184,0.33305114016555715,-0.02492023330066445
-39.81759817598176,0.33305334540202014,-0.024920548527236575
-39.81679816798168,0.33305555057799285,-0.02492086375731939
-39.815998159981596,0.3330577556934635,-0.024921178990912146
-39.81519815198152,0.33305996074842703,-0.024921494228015068
-39.81439814398144,0.3330621657428712,-0.024921809468627515
-39.81359813598136,0.33302496119921154,-0.024919175416282913
-39.81279812798128,0.33306657555018204,-0.02492243996038143
-39.8119981199812,0.3330687803630299,-0.024922755211522152
-39.81119811198112,0.3330709851153233,-0.024923070466171537
-39.81039810398104,0.3330337735439981,-0.02492043584696957
-39.80959809598096,0.33307539443823364,-0.02492370098599661
-39.808798087980875,0.33307759900882794,-0.024924016251171438
-39.807998079980806,0.33307980351883604,-0.02492433151985407
-39.80719807198072,0.33308200796825616,-0.02492464679204484
-39.80639806398064,0.3330842123570743,-0.024924962067742973
-39.80559805598056,0.3330864166852834,-0.024925277346948438
-39.80479804798048,0.33308862095287806,-0.02492559262966118
-39.8039980399804,0.3330908251598408,-0.024925907915880396
-39.803198031980315,0.333093029306174,-0.024926223205606585
-39.80239802398024,0.33309523339186553,-0.0249265384988393
-39.80159801598016,0.3330974374169029,-0.024926853795577908
-39.80079800798008,0.3330996413812852,-0.02492716909582285
-39.79999799998,0.3331018452849961,-0.024927484399573263
