tau,mag
-18.30875661751324,1.4074720334986064
-18.308596617193235,1.4074791580444261
-18.308436616873234,1.4074862824758243
-18.308276616553236,1.407493407323301
-18.308116616233235,1.4075005321915817
-18.307956615913234,1.4075076573823235
-18.307796615593233,1.407514782625075
-18.307636615273232,1.4075219078886303
-18.30747661495323,1.407529033381029
-18.307316614633233,1.4075361590190554
-18.307156614313232,1.4075432850419543
-18.306996613993228,1.407550410856814
-18.306836613673227,1.4075575370045363
-18.30667661335323,1.4075646633290924
-18.306516613033228,1.4075717898408837
-18.306356612713227,1.4075789164774988
-18.30619661239323,1.4075860432493392
-18.30603661207323,1.4075931700419837
-18.305876611753224,1.407600297167491
-18.305716611433226,1.4076074244386259
-18.305556611113225,1.4076145518761922
-18.305396610793224,1.4076216794177783
-18.305236610473223,1.4076288072090115
-18.305076610153222,1.4076359350938623
-18.30491660983322,1.4076430631347427
-18.30475660951322,1.407650191217231
-18.304596609193222,1.4076573196533861
-18.30443660887322,1.4076644480999432
-18.304276608553216,1.4076715767233337
-18.304116608233223,1.4076787055235576
-18.303956607913218,1.407685834500615
-18.303796607593217,1.4076929637481232
-18.303636607273216,1.40770009293322
-18.303476606953218,1.407707222596807
-18.303316606633217,1.407714352021149
-18.303156606313213,1.407721481695138
-18.302996605993215,1.40772861170199
-18.302836605673214,1.40773574169844
-18.302676605353213,1.407742872006949
-18.30251660503321,1.4077500024506835
-18.30235660471321,1.4077571327695946
-18.30219660439321,1.407764263556594
-18.30203660407321,1.4077713942811816
-18.30187660375321,1.4077785252762203
-18.30171660343321,1.407785656635328
-18.301556603113205,1.407792787786396
-18.30139660279321,1.407799919311935
-18.301236602473207,1.4078070510143075
-18.301076602153206,1.4078141826646702
-18.300916601833205,1.4078213145022682
-18.300756601513207,1.4078284468079547
-18.300596601193206,1.4078355790304253
-18.3004366008732,1.407842711346514
-18.300276600553204,1.4078498439642593
-18.300116600233203,1.4078569767380342
-18.2999565999132,1.4078641096366329
-18.299796599593204,1.407871242660055
-18.2996365992732,1.4078783758395066
-18.2994765989532,1.407885509102174
-18.299316598633197,1.4078926426873022
-18.2991565983132,1.4078997762516265
-18.2989965979932,1.4079069102112258
-18.298836597673194,1.4079140442332365
-18.2986765973532,1.4079211783176593
-18.298516597033196,1.4079283125165036
-18.298356596713194,1.407935446985799
-18.298196596393197,1.407942581600722
-18.298036596073196,1.4079497163716743
-18.297876595753195,1.4079568512466465
-18.29771659543319,1.4079639863712659
-18.297556595113193,1.407971121516689
-18.29739659479319,1.4079782569533672
-18.29723659447319,1.407985392546075
-18.297076594153193,1.4079925282011947
-18.29691659383319,1.4079996640643535
-18.296756593513187,1.408006800052336
-18.29659659319319,1.4080139362691617
-18.29643659287319,1.408021072569203
-18.296276592553188,1.408028208994068
-18.296116592233183,1.4080353455229528
-18.29595659191319,1.4080424824367104
-18.295796591593184,1.4080496194648895
-18.295636591273183,1.4080567564722646
-18.295476590953186,1.408063893770895
-18.295316590633185,1.4080710314439957
-18.295156590313184,1.408078168753028
-18.29499658999318,1.408085306394923
-18.29483658967318,1.408092444369681
-18.29467658935318,1.4080995824380567
-18.29451658903318,1.4081067207352758
-18.294356588713182,1.4081138590845044
-18.294196588393177,1.408120997496145
-18.294036588073176,1.4081281361574327
-18.29387658775318,1.4081352751411815
-18.293716587433178,1.4081424140937242
-18.293556587113176,1.408149553368728
-18.293396586793172,1.4081566925189082
-18.293236586473178,1.4081638318147158
-18.293076586153173,1.4081709715057984
-18.292916585833172,1.4081781112384886
-18.292756585513175,1.408185251231228
-18.292596585193174,1.4081923915152226
-18.292436584873172,1.4081995316119815
-18.29227658455317,1.4082066720207995
-18.29211658423317,1.4082138124504215
-18.29195658391317,1.4082209532337104
-18.291796583593168,1.408228094152225
-18.29163658327317,1.408235235164357
-18.291476582953166,1.4082423763533225
-18.291316582633165,1.4082495177399252
-18.291156582313167,1.4082566591057242
-18.290996581993166,1.4082638007107684
-18.290836581673165,1.4082709426278717
-18.290676581353168,1.4082780846073866
-18.290516581033167,1.408285226711725
-18.290356580713162,1.4082923690345048
-18.29019658039316,1.4082995113884906
-18.290036580073163,1.4083066540649374
-18.289876579753162,1.408313796678972
-18.28971657943316,1.4083209396778797
-18.28955657911316,1.4083280826351796
-18.28939657879316,1.4083352259669502
-18.289236578473158,1.4083423693715345
-18.28907657815316,1.4083495128385304
-18.28891657783316,1.4083566564927619
-18.288756577513155,1.408363800303023
-18.288596577193154,1.4083709444149408
-18.288436576873156,1.4083780886308785
-18.288276576553155,1.408385232909228
-18.288116576233154,1.4083923774372247
-18.287956575913157,1.4083995220796428
-18.287796575593156,1.4084066667116593
-18.28763657527315,1.40841381179096
-18.28747657495315,1.408420956859859
-18.287316574633152,1.4084281020431795
-18.28715657431315,1.4084352475697648
-18.28699657399315,1.40844239309635
-18.28683657367315,1.408449538758161
-18.286676573353148,1.408456684700825
-18.286516573033147,1.408463830622685
-18.28635657271315,1.4084709768149963
-18.28619657239315,1.4084781233817785
-18.286036572073144,1.4084852696677073
-18.285876571753143,1.4084924165777541
-18.285716571433145,1.4084995633421735
-18.285556571113144,1.4085067102626223
-18.285396570793143,1.4085138576303557
-18.285236570473145,1.4085210047796477
-18.285076570153144,1.408528152178587
-18.28491656983314,1.408535299723154
-18.284756569513142,1.4085424476213875
-18.28459656919314,1.4085495954051994
-18.28443656887314,1.4085567436987079
-18.28427656855314,1.4085638918049808
-18.284116568233138,1.4085710404105483
-18.283956567913137,1.4085781887352624
-18.283796567593136,1.4085853374032415
-18.28363656727314,1.4085924863520738
-18.283476566953137,1.4085996355401513
-18.283316566633133,1.408606784593003
-18.28315656631314,1.4086139338538943
-18.282996565993134,1.408621083281217
-18.282836565673133,1.4086282330726085
-18.282676565353132,1.4086353828431961
-18.282516565033134,1.4086425329050387
-18.282356564713133,1.4086496828732635
-18.28219656439313,1.4086568333095768
-18.28203656407313,1.4086639836938804
-18.28187656375313,1.4086711343382332
-18.28171656343313,1.4086782850553996
-18.28155656311313,1.4086854359702035
-18.281396562793127,1.4086925871762623
-18.281236562473126,1.4086997382783015
-18.281076562153125,1.4087068896819976
-18.280916561833127,1.4087140412521253
-18.280756561513126,1.408721192832655
-18.28059656119312,1.4087283447252437
-18.280436560873127,1.4087354967842636
-18.280276560553123,1.408742649072127
-18.28011656023312,1.408749801151951
-18.27995655991312,1.4087569536686577
-18.279796559593123,1.4087641063725995
-18.279636559273122,1.4087712590869435
-18.279476558953117,1.4087784120925426
-18.27931655863312,1.4087855651501513
-18.27915655831312,1.4087927183533877
-18.278996557993118,1.4087998719831047
-18.27883655767312,1.4088070254047824
-18.278676557353116,1.4088141792217346
-18.278516557033115,1.408821333049089
-18.278356556713113,1.4088284870532768
-18.278196556393116,1.4088356413383176
-18.278036556073115,1.408842795716976
-18.27787655575311,1.40884995028287
-18.277716555433116,1.408857104848764
-18.27755655511311,1.4088642597683247
-18.27739655479311,1.4088714147711012
-18.277236554473113,1.4088785698882993
-18.277076554153112,1.4088857251823308
-18.27691655383311,1.4088928807364114
-18.276756553513106,1.408900036363306
-18.27659655319311,1.408907192063014
-18.276436552873108,1.4089143480747814
-18.276276552553107,1.4089215041281564
-18.27611655223311,1.4089286605143945
-18.275956551913104,1.4089358167966126
-18.275796551593103,1.408942973401292
-18.275636551273106,1.408950130068383
-18.275476550953105,1.4089572869435134
-18.275316550633104,1.4089644439850753
-18.2751565503131,1.408971601047441
-18.274996549993105,1.4089787585258855
-18.2748365496731,1.4089859160043299
-18.2746765493531,1.4089930737012155
-18.274516549033102,1.4090002316061405
-18.2743565487131,1.4090073896150852
-18.2741965483931,1.4090145476656377
-18.2740365480731,1.4090217058722199
-18.273876547753098,1.4090288641724196
-18.273716547433096,1.4090360230551293
-18.273556547113095,1.409043181688192
-18.273396546793098,1.4090503406021078
-18.273236546473093,1.409057499703259
-18.273076546153092,1.409064659095665
-18.272916545833095,1.4090718182592281
-18.272756545513094,1.4090789780469088
-18.272596545193093,1.409086137709766
-18.272436544873088,1.4090932975806627
-18.272276544553094,1.409100457597187
-18.27211654423309,1.4091076177905446
-18.271956543913088,1.409114778035912
-18.27179654359309,1.4091219386453482
-18.27163654327309,1.4091290992131764
-18.27147654295309,1.40913626007226
-18.271316542633087,1.409143420983353
-18.271156542313086,1.4091505821544954
-18.270996541993085,1.4091577434608633
-18.270836541673084,1.4091649046840156
-18.270676541353087,1.40917206644807
-18.270516541033082,1.4091792282017226
-18.27035654071308,1.4091863901322084
-18.270196540393083,1.4091935522499297
-18.270036540073082,1.4092007145340824
-18.26987653975308,1.4092078768286371
-18.269716539433084,1.4092150394976626
-18.269556539113083,1.4092222021666883
-18.269396538793078,1.4092293648565175
-18.269236538473077,1.409236527858406
-18.26907653815308,1.4092436911827553
-18.26891653783308,1.4092508543718791
-18.268756537513077,1.4092580179978855
-18.268596537193076,1.4092651816446957
-18.268436536873075,1.4092723455099474
-18.268276536553074,1.4092795094584147
-18.268116536233077,1.409286673469294
-18.267956535913076,1.409293837813036
-18.26779653559307,1.4093010021463759
-18.26763653527307,1.4093081667293632
-18.267476534953072,1.4093153315411937
-18.26731653463307,1.4093224962906123
-18.26715653431307,1.4093296618617865
-18.266996533993073,1.4093368267152249
-18.26683653367307,1.4093439919431339
-18.266676533353067,1.4093511576911415
-18.26651653303307,1.4093583233455311
-18.26635653271307,1.4093654891767544
-18.266196532393067,1.4093726552576247
-18.266036532073066,1.4093798212864852
-18.265876531753065,1.409386987523385
-18.265716531433064,1.4093941539683243
-18.265556531113063,1.4094013207045186
-18.265396530793065,1.4094084874927226
-18.265236530473064,1.4094156546033876
-18.26507653015306,1.4094228215580231
-18.26491652983306,1.4094299887935118
-18.26475652951306,1.4094371562370398
-18.26459652919306,1.4094443239302148
-18.26443652887306,1.409451491581782
-18.26427652855306,1.4094586594517906
-18.26411652823306,1.4094658275506424
-18.263956527913056,1.4094729958159256
-18.26379652759306,1.4094801641332186
-18.263636527273057,1.4094873326481492
-18.263476526953056,1.4094945012566973
-18.263316526633055,1.40950167031253
-18.263156526313054,1.4095088390459016
-18.262996525993053,1.4095160083201757
-18.262836525673052,1.4095231776360575
-18.262676525353054,1.4095303471599787
-18.262516525033053,1.4095375167567135
-18.26235652471305,1.409544686551086
-18.262196524393055,1.4095518564182719
-18.26203652407305,1.409559026566311
-18.26187652375305,1.4095661968807816
-18.261716523433048,1.4095733672992716
-18.26155652311305,1.4095805377801738
-18.26139652279305,1.4095877086251445
-18.261236522473045,1.4095948794285076
-18.261076522153047,1.4096020505231255
-18.260916521833046,1.4096092217321652
-18.260756521513045,1.4096163929932146
-18.260596521193047,1.409623564618333
-18.260436520873043,1.4096307362226475
-18.26027652055304,1.409637908087011
-18.26011652023304,1.4096450799409725
-18.259956519913043,1.4096522522630224
-18.259796519593042,1.4096594245226608
-18.259636519273037,1.4096665970631521
-18.259476518953043,1.4096737695724375
-18.25931651863304,1.4096809424145857
-18.259156518313038,1.4096881155063812
-18.25899651799304,1.4096952884109415
-18.25883651767304,1.4097024615651488
-18.258676517353038,1.4097096349794052
-18.258516517033033,1.4097168086953187
-18.258356516713036,1.4097239822864085
-18.258196516393035,1.409731156293577
-18.258036516073034,1.40973833021753
-18.257876515753036,1.4097455043911298
-18.25771651543303,1.409752678824779
-18.25755651511303,1.4097598534456635
-18.25739651479303,1.4097670279105186
-18.257236514473032,1.4097742028954718
-18.25707651415303,1.4097813778284154
-18.256916513833026,1.4097885529693983
-18.256756513513032,1.4097957282144007
-18.256596513193028,1.409802903885884
-18.256436512873027,1.409810079557367
-18.25627651255303,1.4098172550624186
-18.256116512233028,1.4098244311499804
-18.255956511913027,1.4098316071023165
-18.255796511593022,1.4098387834707313
-18.255636511273025,1.4098459598599502
-18.255476510953024,1.4098531362595708
-18.255316510633023,1.4098603130440643
-18.255156510313025,1.4098674900157933
-18.25499650999302,1.4098746670811397
-18.25483650967302,1.4098818442193002
-18.254676509353022,1.4098890216799214
-18.25451650903302,1.4098961990053172
-18.25435650871302,1.4099033767988012
-18.254196508393015,1.4099105545506776
-18.25403650807302,1.409917732541799
-18.253876507753017,1.4099249107201561
-18.253716507433015,1.4099320890233367
-18.253556507113018,1.4099392675657623
-18.253396506793017,1.4099464461706
-18.253236506473016,1.4099536248482512
-18.253076506153015,1.4099608038483635
-18.252916505833014,1.4099679829524954
-18.252756505513013,1.409975162139843
-18.25259650519301,1.409982341472818
-18.252436504873014,1.4099895211074502
-18.25227650455301,1.409996700898112
-18.25211650423301,1.4100038806991757
-18.25195650391301,1.4100110607394845
-18.25179650359301,1.4100182408214013
-18.25163650327301,1.410025421194573
-18.25147650295301,1.410032601827794
-18.25131650263301,1.4100397824922208
-18.251156502313005,1.410046963291873
-18.250996501993004,1.4100541442995649
-18.250836501673007,1.410061325473688
-18.250676501353006,1.410068506710223
-18.250516501033005,1.410075688290023
-18.250356500713004,1.4100828698698227
-18.250196500393002,1.410090051584848
-18.250036500073,1.410097233466305
-18.249876499753,1.410104415566203
-18.249716499433003,1.4101115979469543
-18.249556499112998,1.4101187803589115
-18.249396498792997,1.4101259628332803
-18.249236498473,1.4101331455781005
-18.249076498153,1.4101403284373422
-18.248916497832997,1.410147511515025
-18.248756497513,1.410154694592708
-18.248596497193,1.4101618780448617
-18.248436496872994,1.4101690614242017
-18.248276496552993,1.4101762451051987
-18.248116496232996,1.410183428994235
-18.247956495912995,1.4101906115830256
-18.247796495592993,1.4101977997784758
-18.247636495272992,1.4102049827313352
-18.24747649495299,1.4102121661210771
-18.24731649463299,1.4102193484706225
-18.247156494312993,1.4102265343256304
-18.24699649399299,1.4102337209607858
-18.246836493672987,1.410240905515548
-18.246676493352986,1.4102480903511632
-18.24651649303299,1.410255275280396
-18.246356492712987,1.4102624613330415
-18.246196492392986,1.4102696471360394
-18.24603649207299,1.4102768330222533
-18.245876491752988,1.4102840190957024
-18.245716491432983,1.4102912053147791
-18.245556491112985,1.4102983916066696
-18.245396490792984,1.4103055781482072
-18.245236490472983,1.4103127648769804
-18.245076490152982,1.4103199515329397
-18.24491648983298,1.4103271387193992
-18.24475648951298,1.4103343257498293
-18.24459648919298,1.4103415131443282
-18.24443648887298,1.410348700601239
-18.24427648855298,1.4103558881517673
-18.244116488232976,1.4103630759623447
-18.243956487912982,1.4103702639809617
-18.243796487592977,1.4103774518331471
-18.243636487272976,1.4103846401950288
-18.243476486952975,1.4103918285777144
-18.243316486632978,1.4103990170956258
-18.243156486312976,1.410406205925596
-18.242996485992972,1.4104133948699877
-18.242836485672974,1.4104205840224189
-18.242676485352973,1.4104277730812322
-18.242516485032972,1.4104349624417027
-18.24235648471297,1.4104421518125752
-18.24219648439297,1.410449341703546
-18.24203648407297,1.4104565314072814
-18.241876483752968,1.4104637213398599
-18.24171648343297,1.4104709115428897
-18.24155648311297,1.4104781018291352
-18.241396482792965,1.4104852923546258
-18.24123648247297,1.4104924830881558
-18.241076482152966,1.4104996736552544
-18.240916481832965,1.4105068646800394
-18.240756481512964,1.410514055850452
-18.240596481192966,1.4105212470936783
-18.240436480872965,1.4105284383056989
-18.24027648055296,1.4105356300586214
-18.240116480232963,1.4105428217699363
-18.239956479912962,1.4105500136684865
-18.23979647959296,1.4105572055254287
-18.239636479272963,1.4105643979128715
-18.23947647895296,1.4105715902379024
-18.239316478632958,1.410578782874992
-18.239156478312957,1.4105859754496701
-18.23899647799296,1.4105931681491717
-18.238836477672958,1.410600361223144
-18.238676477352953,1.4106075544739498
-18.23851647703296,1.410614747599932
-18.238356476712955,1.4106219412252086
-18.238196476392954,1.4106291343719948
-18.238036476072956,1.410636328371742
-18.237876475752955,1.4106435223610874
-18.237716475432954,1.4106507166936977
-18.23755647511295,1.4106579109118864
-18.237396474792952,1.4106651053277124
-18.23723647447295,1.4106722999723815
-18.23707647415295,1.4106794947002665
-18.236916473832952,1.4106866894905634
-18.236756473512948,1.4106938845409094
-18.236596473192947,1.4107010797992945
-18.23643647287295,1.410708275255317
-18.236276472552948,1.410715470638526
-18.236116472232947,1.410722666281784
-18.235956471912942,1.410729862289111
-18.23579647159295,1.410737058182016
-18.235636471272944,1.410744254480598
-18.235476470952943,1.4107514506127483
-18.235316470632945,1.4107586471713793
-18.235156470312944,1.4107658437508142
-18.234996469992943,1.4107730405590924
-18.23483646967294,1.4107802373985765
-18.23467646935294,1.410787434685345
-18.23451646903294,1.4107946319825158
-18.23435646871294,1.410801829342098
-18.23419646839294,1.4108090269929356
-18.234036468072937,1.410816224654175
-18.233876467752935,1.4108234224610419
-18.233716467432938,1.4108306205799679
-18.233556467112937,1.4108378187300996
-18.233396466792936,1.4108450172338984
-18.23323646647293,1.4108522158417167
-18.233076466152937,1.4108594144911428
-18.232916465832933,1.4108666133278045
-18.23275646551293,1.4108738122684858
-18.232596465192934,1.4108810114172063
-18.232436464872933,1.4108882107323584
-18.232276464552932,1.4108954102867557
-18.23211646423293,1.4109026099555744
-18.23195646391293,1.4109098098116286
-18.23179646359293,1.410917009626075
-18.231636463272928,1.4109242097837864
-18.23147646295293,1.4109314100871253
-18.231316462632925,1.4109386105152877
-18.231156462312924,1.4109458111722932
-18.230996461992927,1.4109530119437206
-18.230836461672926,1.4109602127879615
-18.230676461352925,1.4109674136738104
-18.230516461032927,1.4109746152149831
-18.230356460712926,1.4109818165689205
-18.23019646039292,1.410989017943662
-18.23003646007292,1.4109962196824721
-18.229876459752923,1.4110034216605274
-18.22971645943292,1.411010623586573
-18.22955645911292,1.4110178257414616
-18.22939645879292,1.41102502805238
-18.22923645847292,1.4110322305609355
-18.229076458152917,1.4110394333087364
-18.22891645783292,1.4110466359005078
-18.22875645751292,1.4110538388979557
-18.228596457192914,1.4110610421970609
-18.228436456872913,1.41106824546496
-18.228276456552916,1.4110754488784867
-18.228116456232915,1.4110826524584448
-18.227956455912913,1.4110898561944323
-18.227796455592916,1.411097060169665
-18.227636455272915,1.4111042643009275
-18.22747645495291,1.4111114685986212
-18.22731645463291,1.4111186728755112
-18.22715645431291,1.41112587751647
-18.22699645399291,1.411133081970193
-18.22683645367291,1.411140286850397
-18.22667645335291,1.411147492011454
-18.226516453032907,1.4111546971933149
-18.226356452712906,1.4111619025624111
-18.22619645239291,1.411169108077135
-18.226036452072908,1.4111763137894962
-18.225876451752903,1.4111835197827103
-18.225716451432902,1.4111907255678853
-18.225556451112904,1.4111979316859231
-18.225396450792903,1.4112051379183825
-18.225236450472902,1.411212344452499
-18.225076450152905,1.4112195508929979
-18.224916449832904,1.411226757832791
-18.2247564495129,1.4112339647829861
-18.2245964491929,1.4112411719932305
-18.2244364488729,1.4112483789954355
-18.2242764485529,1.411255586413719
-18.2241164482329,1.411262794008836
-18.223956447912897,1.4112700018952082
-18.223796447592896,1.4112772096047468
-18.223636447272895,1.4112844176783543
-18.223476446952898,1.4112916259079913
-18.223316446632897,1.411298834189638
-18.223156446312892,1.411306042700128
-18.222996445992898,1.4113132515018731
-18.222836445672893,1.4113204602724123
-18.222676445352892,1.4113276694902361
-18.22251644503289,1.4113348784792166
-18.222356444712894,1.4113420877594522
-18.222196444392893,1.4113492971437074
-18.222036444072888,1.4113565068712275
-18.22187644375289,1.4113637165987476
-18.22171644343289,1.4113709264510912
-18.22155644311289,1.4113781368027292
-18.22139644279289,1.411385346915122
-18.221236442472886,1.4113925574435935
-18.221076442152885,1.4113997681072905
-18.220916441832884,1.4114069787709875
-18.220756441512886,1.411414189601116
-18.220596441192885,1.4114214007745094
-18.22043644087288,1.4114286118438832
-18.220276440552887,1.4114358233813453
-18.220116440232882,1.411443034793984
-18.21995643991288,1.4114502465290835
-18.21979643959288,1.4114574583369968
-18.219636439272882,1.4114646703113416
-18.21947643895288,1.4114718826081472
-18.219316438632877,1.4114790947801295
-18.21915643831288,1.411486307409798
-18.218996437992878,1.4114935201018783
-18.218836437672877,1.411500732762753
-18.21867643735288,1.4115079457044806
-18.218516437032875,1.4115151588542474
-18.218356436712874,1.4115223722224557
-18.218196436392873,1.4115295856426737
-18.218036436072875,1.4115367992709311
-18.217876435752874,1.41154401301361
-18.21771643543287,1.4115512269019166
-18.217556435112876,1.411558440852635
-18.21739643479287,1.4115656551570201
-18.21723643447287,1.4115728695862289
-18.217076434152872,1.4115800842130748
-18.21691643383287,1.411587298850323
-18.21675643351287,1.4115945137788262
-18.216596433192866,1.4116017286553193
-18.216436432872868,1.4116089439062836
-18.216276432552867,1.4116161591884535
-18.216116432232866,1.4116233747930844
-18.21595643191287,1.4116305904185191
-18.215796431592864,1.4116378062727972
-18.215636431272863,1.4116450221582812
-18.215476430952865,1.4116522382830106
-18.215316430632864,1.4116594545637693
-18.215156430312863,1.4116666710733712
-18.21499642999286,1.411673887666189
-18.214836429672864,1.4116811044358402
-18.21467642935286,1.4116883214655402
-18.21451642903286,1.4116955385160446
-18.21435642871286,1.411702755774588
-18.21419642839286,1.411709973209965
-18.21403642807286,1.411717190676548
-18.213876427752858,1.4117244085384055
-18.213716427432857,1.4117316264834787
-18.213556427112856,1.4117388443349344
-18.213396426792855,1.4117460627584981
-18.213236426472857,1.4117532809532185
-18.213076426152853,1.4117604994912039
-18.21291642583285,1.4117677181956207
-18.212756425512854,1.4117749369416455
-18.212596425192853,1.4117821560413368
-18.212436424872852,1.4117893751098225
-18.212276424552847,1.411796594552779
-18.212116424232853,1.4118038139333235
-18.21195642391285,1.411811033625927
-18.211796423592848,1.4118182533289327
-18.21163642327285,1.4118254733439972
-18.21147642295285,1.4118326933694638
-18.211316422632848,1.4118399136445774
-18.211156422312847,1.4118471340549168
-18.210996421992846,1.411854354725305
-18.210836421672845,1.411861575541321
-18.210676421352844,1.4118687962741212
-18.210516421032846,1.4118760174125982
-18.21035642071284,1.4118832387175064
-18.21019642039284,1.4118904600640227
-18.210036420072843,1.4118976816497841
-18.20987641975284,1.4119049033083593
-18.20971641943284,1.4119121252477875
-18.209556419112843,1.411919347197618
-18.209396418792842,1.4119265693970953
-18.209236418472837,1.4119337917317982
-18.209076418152836,1.4119410140456972
-18.20891641783284,1.4119482369109004
-18.208756417512838,1.4119554595680646
-18.208596417192837,1.4119626827141207
-18.208436416872836,1.4119699057561574
-18.208276416552835,1.4119771289854295
-18.208116416232834,1.4119843524643487
-18.207956415912836,1.411991575964072
-18.207796415592835,1.4119987998902757
-18.20763641527283,1.4120060237852736
-18.20747641495283,1.4120132479091148
-18.20731641463283,1.41202047205376
-18.20715641431283,1.4120276965832776
-18.20699641399283,1.4120349210815897
-18.206836413672832,1.4120421459127646
-18.20667641335283,1.4120493707231354
-18.206516413032826,1.4120565958143594
-18.20635641271283,1.4120638208327696
-18.206196412392828,1.4120710463712782
-18.206036412072827,1.412078271826571
-18.205876411752826,1.412085497469099
-18.205716411432824,1.412092723226049
-18.205556411112823,1.4120999493782735
-18.205396410792822,1.4121071754056744
-18.205236410472825,1.4121144019011638
-18.205076410152824,1.4121216283134375
-18.20491640983282,1.4121288549025446
-18.204756409512818,1.4121360815228576
-18.20459640919282,1.412143308642465
-18.20443640887282,1.4121505358140822
-18.20427640855282,1.4121577630273074
-18.20411640823282,1.412164990354954
-18.20395640791282,1.4121722180986793
-18.203796407592815,1.4121794458944146
-18.203636407272818,1.4121866734821105
-18.203476406952817,1.4121939016835223
-18.203316406632815,1.4122011300305617
-18.203156406312814,1.412208358398405
-18.202996405992813,1.412215586839062
-18.202836405672812,1.412222815581376
-18.20267640535281,1.4122300444901217
-18.202516405032814,1.4122372736589164
-18.202356404712813,1.4122445027236914
-18.202196404392808,1.4122517319652999
-18.202036404072814,1.4122589615085654
-18.20187640375281,1.412266191062233
-18.20171640343281,1.4122734209175574
-18.201556403112807,1.4122806509393133
-18.20139640279281,1.4122878810858928
-18.20123640247281,1.4122951113885018
-18.201076402152804,1.4123023418055325
-18.200916401832806,1.4123095724097985
-18.200756401512805,1.4123168032012998
-18.200596401192804,1.4123240341592327
-18.200436400872807,1.4123312651795774
-18.200276400552802,1.412338496532785
-18.2001164002328,1.4123457279276004
-18.1999563999128,1.4123529594264355
-18.199796399592802,1.412360191070898
-18.1996363992728,1.4123674230378218
-18.199476398952797,1.412374655067157
-18.199316398632803,1.4123818873357377
-18.199156398312798,1.4123891195731124
-18.198996397992797,1.4123963522577716
-18.1988363976728,1.4124035847343914
-18.1986763973528,1.412410817907943
-18.198516397032797,1.4124180508110438
-18.198356396712793,1.412425283838968
-18.198196396392795,1.4124325172205587
-18.198036396072794,1.4124397506437576
-18.197876395752793,1.4124469842957996
-18.197716395432796,1.412454218187087
-18.19755639511279,1.4124614520991783
-18.19739639479279,1.4124686862505147
-18.19723639447279,1.4124759204226551
-18.19707639415279,1.4124831549588643
-18.19691639383279,1.4124903894846716
-18.196756393512786,1.4124976241665084
-18.19659639319279,1.412504859129198
-18.196436392872787,1.4125120942583194
-18.196276392552786,1.4125193295122642
-18.19611639223279,1.412526564797415
-18.195956391912787,1.4125338003946248
-18.195796391592786,1.4125410360334423
-18.19563639127278,1.412548271901103
-18.195476390952784,1.4125555079247936
-18.195316390632783,1.412562744218935
-18.195156390312782,1.4125699805858902
-18.194996389992784,1.4125772169736495
-18.19483638967278,1.4125844537358794
-18.19467638935278,1.4125916904981093
-18.19451638903278,1.4125989274787805
-18.19435638871278,1.4126061646258832
-18.19419638839278,1.4126134019810253
-18.194036388072774,1.4126206394817948
-18.19387638775278,1.412627877086584
-18.193716387432776,1.4126351146289615
-18.193556387112775,1.4126423527434468
-18.193396386792777,1.4126495908579324
-18.193236386472776,1.4126568291180455
-18.193076386152775,1.412664067607002
-18.192916385832774,1.4126713060647522
-18.192756385512773,1.4126785448657675
-18.192596385192772,1.4126857837187927
-18.19243638487277,1.4126930228006611
-18.192276384552773,1.4127002621737845
-18.19211638423277,1.4127075013596726
-18.191956383912768,1.4127147408160117
-18.19179638359277,1.4127219807716453
-18.19163638327277,1.412729220384014
-18.191476382952768,1.4127364603916572
-18.19131638263277,1.4127437007945753
-18.19115638231277,1.41275094102066
-18.190996381992765,1.4127581815588037
-18.190836381672764,1.412765422242575
-18.190676381352766,1.41277266294715
-18.190516381032765,1.4127799039325781
-18.190356380712764,1.4127871451676535
-18.190196380392763,1.4127943863715229
-18.190036380072762,1.4128016278770494
-18.18987637975276,1.41280886935137
-18.18971637943276,1.4128161112521713
-18.189556379112762,1.4128233531737764
-18.189396378792758,1.4128305950849795
-18.189236378472756,1.412837837474673
-18.18907637815276,1.412845079801955
-18.188916377832758,1.4128523225349134
-18.188756377512757,1.4128595651222444
-18.18859637719276,1.4128668081984677
-18.188436376872758,1.4128740510770537
-18.188276376552754,1.4128812942989046
-18.188116376232752,1.412888537707991
-18.187956375912755,1.4128957812523026
-18.187796375592754,1.4129030247862127
-18.187636375272753,1.4129102686737893
-18.18747637495275,1.4129175126757876
-18.18731637463275,1.412924756979443
-18.18715637431275,1.4129320011894806
-18.186996373992752,1.4129392456907734
-18.18683637367275,1.412946490275282
-18.186676373352746,1.4129537350678296
-18.186516373032745,1.4129609801932403
-18.186356372712748,1.4129682252250333
-18.186196372392747,1.4129754704752675
-18.186036372072746,1.4129827158711294
-18.185876371752748,1.4129899614334227
-18.185716371432747,1.412997207234961
-18.185556371112742,1.4130044531093133
-18.185396370792745,1.41301169943095
-18.185236370472744,1.4130189456173614
-18.185076370152743,1.4130261918973903
-18.18491636983274,1.413033438531086
-18.18475636951274,1.413040685133576
-18.18459636919274,1.413047931975311
-18.18443636887274,1.4130551790354873
-18.18427636855274,1.4130624264077227
-18.18411636823274,1.4130696736135266
-18.183956367912735,1.4130769211938012
-18.18379636759274,1.4130841688364877
-18.183636367272737,1.4130914166039978
-18.183476366952736,1.4130986647355768
-18.183316366632734,1.4131059126799201
-18.183156366312737,1.41311316113396
-18.182996365992736,1.4131204096192058
-18.18283636567273,1.4131276583957066
